molecule_id,index,smi1,smi2,smi3,rmsd1,rmsd2,rmsd3,mmffenergy
56,3605,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.048981327505884964,7.367378022369502e-05,0.04897286030764494,79.93266315383764
56,3606,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.06289957405608114,6.926753451342424e-05,0.06289404197964657,73.02100393588802
56,3607,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.04512965359485005,6.713915358576267e-05,0.045126702301388766,75.71765852016259
56,3608,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.04482334147569084,6.319676918780893e-05,0.044830841099791366,74.6594843098017
56,3609,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.03117934764792108,6.929170913210743e-05,0.031174977535830255,69.58023818613914
56,3610,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.06039973187160145,6.345168499901595e-05,0.06038741443820364,71.43567384979198
56,3611,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.03486187822886735,5.398436035338597e-05,0.034861471203759216,73.1269698186956
56,3612,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.05218649345322318,6.493289349738436e-05,0.052211529834306825,75.27598390978586
56,3613,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.060495302399646934,8.906034326504676e-05,0.060496543594153074,78.96413146099417
56,3614,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.07025113343989291,7.045533748919768e-05,0.07024027395908515,74.6168526819111
56,3615,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.034339591916919904,6.877904680374034e-05,0.03435161816115795,80.50625860777495
56,3616,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.06132925900030677,6.458998231744757e-05,0.061332203506271415,82.85725925750486
56,3617,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.03984743770209393,7.252152103185822e-05,0.03982858595637658,73.33206901238161
56,3618,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.0446467773867316,5.8313293730456396e-05,0.0446251423739067,69.397163177645
56,3619,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.04948834999676173,7.264871402854201e-05,0.04948621641696187,73.0630815060287
56,3620,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.07654924916815536,7.028010684906044e-05,0.07653489485840505,76.3526519673393
56,3621,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.03212733009877531,5.801676102740678e-05,0.03211029889091455,81.65338930132485
56,3623,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.043911749810313504,5.808588079897463e-05,0.043910673047841166,68.73578961369878
56,3624,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.028836893235933324,0.0001167680903720536,0.02884860701476363,76.98934396879467
56,3625,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.5299684168751663,7.570605299803121e-05,0.5299854628234806,78.36048744829037
56,3626,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.042618084793961925,5.7560653248779564e-05,0.042617005953723176,71.90867123293461
56,3628,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.1281397406682639,8.996376532871787e-05,0.12817520114557684,84.05153591279989
56,3629,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.1478928060834582,6.72002742378577e-05,0.14789140361779715,76.04481602091384
56,3630,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.104953585702406,8.706834046321929e-05,0.10499232336095027,78.3588676416492
56,3631,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.11081277742851277,6.69832638208526e-05,0.11083129959783412,72.69920777649179
56,3632,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.04325291720766325,0.00010077807381156369,0.043218868653371136,74.41408211565285
56,3633,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.053156387582510914,6.417995457548837e-05,0.053135569593484734,80.90781342691426
56,3634,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.11863046489183975,8.043273768667648e-05,0.11862868540713295,74.62317105199627
56,3635,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.04044623455279756,5.1242699311366574e-05,0.04043937749385045,73.68735978324035
56,3636,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.05806830927209883,6.707857749653532e-05,0.058066205576846476,75.08978697515731
56,3637,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.06005919876529694,6.246275756999666e-05,0.06007208848783191,79.51642466245345
56,3638,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.22165465283982452,0.019049863721760638,0.20825198996464156,85.9949679997957
56,3639,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.05919739510640167,0.09513408228921344,0.053589548663036085,81.08328637014822
56,3640,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.08611022942667489,7.103255846979617e-05,0.08610910381795588,76.356112682192
56,3641,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.09902662701335817,5.58429732038887e-05,0.09901238142965728,75.62752075975642
56,3644,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.07390264829245616,7.865095060398576e-05,0.07389002545165628,79.01587889961527
56,3645,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.03869788563436447,0.0001840058392474749,0.03875689361427812,80.32321146370124
56,3646,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.056631145918271016,6.902079746915615e-05,0.056621237436100376,83.36213137194784
56,3648,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.10809407048534192,7.698587696974019e-05,0.10809085190208836,83.44115873505798
56,3649,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.0679471324529372,6.967713290677272e-05,0.06797592145458257,78.88582805647047
56,3650,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.06501646734399523,0.060339576990200185,0.0544035750923281,77.26096713470395
56,3651,[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(F)C1([H])O[H],0.07130959420934424,0.00011633794016787258,0.07137159996774994,76.90930405936737
57,3652,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.04280983998392456,6.35595064188531e-05,0.042806684844247815,17.93774083824995
57,3653,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.04177571719320984,5.676640726265646e-05,0.04176850221838644,17.919909616139613
57,3654,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.04330576828042553,0.00034241891944702924,0.043318378119512384,18.894446050446287
57,3655,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.05189372540247948,6.1031100981570605e-05,0.05191434073656017,17.9329247198146
57,3656,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.04490058600497777,0.000251878723271328,0.04491104683361977,18.141723182766647
57,3658,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.04380122150485475,7.549713575272678e-05,0.04377875268122616,17.09844165107447
57,3659,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.11012156041916073,8.531912343796359e-05,0.11013599619518373,19.006453930006767
57,3661,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.12150574485597693,5.8696221841721386e-05,0.12149749213588308,18.95232433773948
57,3662,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.13069797935455488,5.434488149067292e-05,0.1307044053020008,20.89624776027958
57,3668,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.10069584062532262,6.977051476074093e-05,0.10069629089209547,18.417506961993297
57,3669,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.056995408525897226,8.748149435089741e-05,0.056995154347999226,17.956969759789512
57,3672,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.14151437988310764,7.888713203855676e-05,0.14150361074524828,18.427665347597554
57,3673,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.05692978608608259,6.138844382119188e-05,0.05691544757675492,18.67951905087273
57,3675,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.03971981372750372,7.30070284163131e-05,0.03974981671299861,17.912243489008013
57,3678,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.08937823473313028,6.446386772670921e-05,0.08937222667374346,21.258216825302302
57,3681,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.08723616497542054,7.597604348237141e-05,0.08725233014566583,18.367447843108216
57,3683,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.03972137563948235,6.96333032358232e-05,0.03973160687108423,17.91224348324775
57,3684,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.05889567243210525,7.412010334209304e-05,0.05890080158883789,18.339304408699146
57,3694,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.08590430164262826,7.978047748282521e-05,0.0858359817058653,20.70436249284285
57,3697,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.04284936135968923,6.406163845320022e-05,0.04285096140999487,19.451146626487464
57,3718,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.08248934986502238,5.667632843376194e-05,0.08245550548547999,18.48336837455967
57,3719,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.07236255999175673,7.739551617993388e-05,0.07234199778104122,18.710481864604468
57,3723,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.03810415275493916,6.116093951268487e-05,0.038120106126558785,17.13635061533369
