1,0.5179399083426688
2,0.5630232797411736
3,0.11265077703865245
4,1.2310489213559777
5,0.05626773714902811
6,0.3772129141143523
7,0.19818234962876885
8,1.0585944564954843
9,1.373369215895533
10,0.0788670741894748
11,2.1331601255272092
12,1.1608048449519888
13,1.201070208956177
14,0.666671218840871
15,0.09005143996910192
16,0.12383514287648723
17,1.0988812339084688
18,0.5115817858272099
19,1.1574550258461387
20,0.438641702164086
21,0.5178246056020726
22,0.2732023228144617
23,0.6946825370479408
24,1.5459449749571461
25,1.97052382765105
26,0.45493849117774515
27,0.4182927181022091
28,0.6756740567507222
29,0.8557769367471337
30,0.1014664112299215
31,1.9292454466340132
32,0.8286577322636731
33,None
34,1.3160967435978819
35,0.5830218993877578
36,1.06844643502134
37,1.4300422336091287
38,1.551807168162089
39,0.45037250270252116
40,0.28945206147803154
41,1.3287487764901016
42,0.1801028799964115
43,0.35833995193454693
44,1.5377959385539206
45,None
46,0.3170164552267385
47,1.075313353765523
48,4.945593613218037
49,0.28847887939273203
50,0.03366840007947758
51,0.675558754010126
52,0.04496806859970093
53,1.9397781576910265
54,0.0
55,3.6377640972418126
56,2.7936031167248325
57,0.9546565560740419
58,None
59,0.577897333210179
60,None
61,1.3180159747802775
63,0.1576188456674572
65,1.8571740774281227
66,None
67,2.1901861978757915
68,1.2972019467968494
69,0.9232521002297289
70,1.4747327435368638
71,2.0089885404886445
72,8.32768476528964
73,1.6441691255843554
74,0.3773282169277081
